"Prodi","Topik Soal","Kategori Materi","Materi Soal","Tipe Soal","Soal","Deskripsi Soal","A","B","C","D","E","Jawaban"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 26 tahun datang ke poli THT dengan keluhan tenggorokan terasa tidak nyaman dan badan terasa lemas selama 1 minggu. Pasien bekerja sebagai pekerja malam dan penyanyi. Tanda vital didapatkan tekanan darah 120/80 mmHg, nadi 84 x/menit, RR 20 x/menit, suhu 37,9oC. Pada pemeriksaan didapatkan bercak keputihan pada lidah, palatum mole, tonsil, dan dinding posterior. Tonsil T1/T1. Tampak ulkus kecil pada faring. Pembesaran kelenjar mandibula (+). Tes serologi TPHA (+). Apa terapi yang tepat pada pasien ini ?","","Eritromisin 4x500 mg selama 7 hari","Nistatin 100.000 IU 2x/hari selama 10 hari","Benzathine benzylpenicillin 2,4 juta IU dosis tunggal","Kaustik faring dengan Nitras Argentin 25%","Pengobatan FDC 2RHZE + 4RH","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki usia 27 tahun datang ke poliklinik dengan keluhan nyeri kepala yang dirasakan semakin memberat sejak 1 bulan terakhir. Nyeri kepala dirasakan seperti berdenyut pada sisi kiri dengan disertai mual dan muntah, paling berat ketika pasien berada di ruangan dengan cahaya terang dan berisik. Keluhan diawali dengan mata berkunang-kunang. Keluhan sudah diobati yang dibeli di apotek, namun keluhan dirasa tidak membaik. Frekuensi terjadi nyeri kepala dikatakan ± 4x dalam seminggu dan mengganggu aktivitas pasien. Pemeriksaan tanda vital TD 110/80 mmHg, HR 80x/menit, RR 20x/menit, dan Suhu 36 C. Pemeriksaan neurologis dalam batas normal. Terapi farmakologi pencegahan yang paling tepat diberikan pada pasien adalah?","","Propanolol","Ergotamin","Verapamil","Sumatriptan","Amitriptilin","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki 19 tahun datang ke IGD RS dengan keluhan benjolan di telinga kiri sejak 1 minggu yang lalu. Pasien merupakan atlit pegulat nasional. Benjolan dikeluhkan semakin besar dan nyeri saat disentuh. Pemeriksaan tanda vital TD 110/80 mmHg, nadi 86x/menit, RR 20x/menit dan suhu 37,0oC. Pada pemeriksaan fisik telinga kiri didapatkan seperti pada gambar. Dilakukan aspirasi pada benjolan terdapat cairan serosa bercampur darah. Apa diagnosis yang tepat pada pasien ini ?","","Perikondritis","Hemangioma auricular","Fistula preaurikula","Kista sebaseus","Othematom","E"
"kedokteran","Komprehensif","","","pmb","Seorang anak perempuan usia 2 tahun dibawa ibunya ke IGD dengan keluhan gatal-gatal pada seluruh badannya. Ibunya baru saja memberikan susu formula kepada pasien 15 menit yang lalu. Pasien belum pernah mendapat susu formula sebelumnya. Keluhan diare dan mual muntah disangkal. Pada pemeriksaan fisik ditemukan wheals dengan ukuran 1-3 cm dengan dasar eritema. Dari hasil pemeriksaan laboratorium didapatkan peningkatan eosinofil. Apakah baku emas pemeriksaan pada kasus pasien?","","IgE terhadap protein susu sapi","Double blind placebo controlled food challenge","Open food challenge","Feses rutin","Skin prick test","B"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 35 tahun P4A0, datang ke Poli Kandungan dengan keluhan perdarahan pasca senggama. Dari hasil anamnesis, pasien mengaku haid terakhir 2 minggu lalu. Pasien menikah pada usia 15 tahun dan memiliki riwayat berganti-ganti pasangan. Pada pemeriksaan fisis didapatkan tanda-tanda vital dalam batas normal. Pada pemeriksaan inspekulo tampak cervix erosi dengan massa rapuh dan mudah berdarah. Apakah penyebab penyakit pada kasus di atas?","","Infeksi trikomoniasis","Infeksi Candida","Infeksi N. gonorrhea","Inkompetensi cervix","Infeksi HPV","E"
"kedokteran","Komprehensif","","","pmb","Seorang pria usia 65 tahun dibawa ke IGD RS dengan keluhan penurunan kesadaran sejak 3 jam lalu. Menurut keluarga pasien, dalam 4 bulan terakhir pasien mengeluhkan nafsu makan menurun tetapi berat badan naik dan tidak tahan jika ke berada di tempat dingin. Pemeriksaan fisik didapatkan GCS 12, TD 90/50 mmHg, HR 52x/m, RR 13x/m, T 35.7 C, wajah: puffy face (+), ekstremitas dingin dan edema. Apakah tatalaksana yang tepat?","","Levotiroksin bolus IV 500 μg","Levotiroksin bolus IV 1000 μg","Levotiroksin bolus IV 1500 μg","PTU 500-1000mg loading dose","PTU 1000-1500mg loading dose","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki berusia 20 tahun diantar keluarganya ke IGD dengan keluhan bengkak pada seluruh tubuh sejak 3 hari lalu, yang semakin memberat. Pemeriksaan fisik didapatkan TD 120/80mmHg, HR 88x/menit, RR 20x/menit, T 36.7C, tampak edema anasarka. Pemeriksaan laboratorium didapatkan proteinuria, hipoalbuminemia, hiperkolesterolemia. Apakah tatalaksana yang tepat?","","Ketorolac 2x30mg","Paracetamol 3x500mg","Prednison 60mg/m2 /hari","Metilprednisolon 50mg/m2 /hari","Ceftriaxone 2x1 gram","C"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 62 tahun dibawa ke IGD karena penurunan kesadaran sejak 1 jam yang lalu. Menurut keluarga pasien, pasien sempat mengeluhkan nyeri kepala hingga muntah. Pasien memiliki riwayat hipertensi sejak 10 tahun yang lalu, tetapi tidak rutin berobat. Tidak terdapat keluhan demam sebelumnya. Tidak ada riwayat trauma. Pemeriksaan tanda vital didapatkan GCS E2V2M5, tekanan darah 210/120 mmHg, HR 80x/menit, RR 21x/menit, dan suhu 37 C. Pemeriksaan neurologis didapatkan kaku kuduk (-), kesan terdapat lateralisasi dextra, dan refleks babinsky (+). Apa tata laksana yang paling tepat untuk diberikan kepada pasien?","","r-TPA 0,6 – 0,9 mg/KgBB","Nicardipine IV dengan target penurunan tekanan darah 15-20% pada satu jam pertama","Elevasi kepala 300 dan mannitol 20% IV 1 g/kgBB dalam 20 menit, kemudian observasi","Nicardipine IV dengan target tekanan darah sistolik 140 mmHg dalam 6 jam","Aspirin 150-320 mg/hari dan clopidogrel 75 mg/hari","D"
"kedokteran","Komprehensif","","","pmb","Pasien perempuan berusia 30 tahun datang ke poliklinik dengan keluhan bercak hitam di paha dan selangkangan sejak 2 bulan terakhir. Sebelumnya pasien memiliki riwayat penyakit infeksi jamur dan kemudian telah melakukan pengobatan mengguankan salep anti jamur. Pada pemeriksaan tanda vital dalam batas normal. Dari status dermatologis didapatkan macula hiperpigmentasi bentuk plakat di paha dan selangkangan. Apakah diagnosis pada pasien ini?","","Tinea cruris","Hiperpigmentasi paska inflamasi","Dermatitis kontak alergi","Liken simpleks kronis","Melasma","B"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan berusia 60 tahun diantara ke IGD karena kelemahan anggota gerak sejak bangun dari tidur. Keluhan sudah berlangsung selama 1 jam. Pasien memiliki riwayat DM dan kolesterol tinggi yang tidak terkontrol sejak 3 tahun yang lalu. Tidak ada riwayat trauma atau keluarga dengan keluhan yang sama. Pada pemeriksaan fisik didapatkan kesadaran compos mentis, tekanan darah 160/90 mmHg, HR 100x/menit, RR 20x/menit, dan suhu 36.8 C. Pada pemeriksaan neurologis didapatkan kekuatan motorik kanan 5/5 dan kiri 3/3. Hasil laboratorium GDS 220 mg/dL. Tata laksana yang tepat saat ini adalah?","","Terapi trombolitik dengan r-tPA","Nicardipin 2-10 mcg/kgBB/menit IV","Antikoagulan heparin","Konsul bedah saraf CITO","Antiplatelet aspirin 320 mg/hari dan clopidogrel 75 mg/hari","A"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 30 tahun datang ke Poliklinik RS dengan keluhan bercak tidak gatal pada seluruh badan sejak 3 minggu yang lalu. Riwayat terdapat luka tidak nyeri di penis 1 bulan sebelumnya dan mendapat obat suntik. Pemeriksaan fisik didapatkan TD 120/85 mmHg, HR 98 x/menit, RR 20 x/menit, T 36,6 ̊C, pada seluruh badan terdapat lesi makula, eritem, multipel, dan limfadenopati generalisata. Apakah terapi penyakit ini?","","Doksisiklin 2x100 mg PO selama 30 hari","Injeksi benzatin penicillin 2.4 juta IU IM dosis tunggal","Eritromisin 4x500 mg PO selama 14 hari","Azithromisin 1 gram PO dosis tunggal","Injeksi benzatin penicillin 1.2 juta IU IM dosis tunggal","B"
"kedokteran","Komprehensif","","","pmb","Seorang wanita 67 tahun datang ke poliklinik mengeluhkan pandangannya menyempit disertai nyeri kepala dan mata terasa pegal. Keluhan semakin memburuk sejak 6 bulan terakhir. Pemeriksaan vital sign didapatkan TD 150/90 mmHg, nadi 88 x/menit, RR 20 x/menit, dan T 36,6 ̊C. Pemeriksaan kedua mata tampak segmen anterior tenang dengan COA dalam. Pemeriksaan segmen posterior tampak cup disc ratio meningkat dengan TIO 25 mmHg. Apa tatalaksana awal yang dapat diberikan pada pasien ini ?","","Tetes mata chloramphenicol","Tetes mata gentamisin","Tetes mata timolol maleate","Tetes mata deksamethason","Tetes mata natamycin","C"
"kedokteran","Komprehensif","","","pmb","Anak laki - laki usia 7 tahun datang bersama orang tuanya ke Puskesmas dengan keluhan kencing seperti air cucian daging. Sebelumnya sekitar dua minggu yang lalu pasien mengalami batuk pilek dan demam namun sudah sembuh. Pemeriksaan didapatkan TD 130/90 mmHg, Nadi 80x/m, RR 20x/m, T 36,9 C, lain-lain dalam batas normal. Apakah hasil pemeriksaan yang sejalan dengan kondisi pasien di atas?","","Kadar ASTO menurun","Kadar komplemen C3 menurun","Vegetasi pada echocardiografi","BTA positif","Sedimentasi protein pada pemeriksaan urin kuantitatif","B"
"kedokteran","Komprehensif","","","pmb","Laki-laki berusia 60 tahun datang ke klinik dengan keluhan kelemahan anggota gerak atas dan bawah sejak 1 minggu. Pasien sempat mengalami demam batuk pilek 2 minggu sebelumnya. Awalnya kelemahan pada bagian tungkai bawah dan menyebar ke bagian lengan. Pemeriksaan tanda vital didapatkan tekanan darah 120/70 mmHg, HR 80x/menit, RR 12x/menit, dan Suhu 38 C. Pada pemeriksaan neurolgis didapatkan kekuatan motorik atas 4/4 dan bawah 2/2, hipotonus, hiporefleks. Pada pemeriksaan CSF didapatkan protein tinggi tanpa leukositosis. Tata laksana yang paling tepat pada kasus di atas adalah?","","Antibiotik","Kortikosteroid","Cholinesterase inhibitor","Plasmafaresis","Intravena immunoglobulin","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki 25 tahun datang ke IGD RS dengan keluhan nyeri pada mata kanan. Mata kanan pasien sebelumnya tertusuk benda tajam, kemudian dilakukan operasi 3 hari yang lalu. Saat ini pasien mengeluhkan mata kanan tidak dapat melihat. Pemeriksaan tanda vital dalam batas normal. Pemeriksaan oftalmologi OD: VOD 1/∞, palpebra edema, pseudoptosis (+), perdarahan subkonjungtiva, mixed injeksi, kemosis, sekret mucus (+), terdapat bekas jahitan pada kornea, COA dangkal hipopion (+), iris prolaps (-), pupil dan lensa sulit dievaluasi, dan gerak bola mata terbatas karena nyeri. Apa diagnosis pada pasien ini?","","Keratitis","Blefaritis","Konjungtivitis","Endoftalmitis","Panoftalmitis","E"
"kedokteran","Komprehensif","","","pmb","Seorang bayi perempuan lahir pervaginam dengan usia kehamilan 43 minggu di RS. Bayi lahir tidak menangis spontan dan tonus otot jelek. Telah dilakukan penanganan awal, kemudian dievaluasi, namun belum ditemukan napas spontan, bayi tampak biru, dan HR 90 x/menit. Dokter memutuskan untuk melakukan ventilasi tekanan positif selama 30 detik, kemudian nadi turun menjadi 40 x/menit. Apakah tindakan selanjutnya yang harus dilakukan dokter?","","Melanjutkan VTP hingga 60 detik","Memberikan epinefrin","Memberikan CPAP","Kompresi dada","VTP dan kompresi dada","E"
"kedokteran","Komprehensif","","","pmb","Tim dokter sedang melakukan pemeriksaan pada pasien pria yang dirawat di ICU karena telah mengalami dyspneu dan cardiac arrest beberapa menit yang lalu. Perawat mengatakan pasien kemungkinan sudah meninggal karena sudah dilakukan RJP lebih dari 5 siklus. Tanda kematian tidak pasti yang mungkin ditemukan oleh dokter adalah ..","","Kekakuan pada seluruh tubuh pasien","Segmentasi pembuluh retina","Suhu tubuh turun","Lebam di bagian terbawah tubuh","Warna kehijauan di perut kanan bawah","B"
"kedokteran","Komprehensif","","","pmb","Anak perempuan berusia 16 tahun dibawa orang tuanya ke RS dengan keluhan nyeri perut menjalar hingga ke punggung & dada, hilang timbul sejak 3 hari yang lalu. Ibu menyatakan anak tidak nafsu makan, mudah marah dan sulit tidur. Terdapat keluhan BAK merah dan kaki sulit menopang dirinya saat berdiri. Riwayat pengobatan kejang (+) selama 1 tahun. Pemeriksaan fisik didapatkan pasien kurus dan lemas, HR 125x/menit, TD 150/90 mmHg, T 37 C, nyeri tekan abdomen, dada dan punggung. CT-Scan abdomen dan USG hepatorenal dalam batas normal. Pemeriksaan urin menunjukkan peningkatan ALA PBG. Apakah diagnosis yang paling tepat pada kasus di atas?","","Pankreatitis","Tirosinemia tipe 1","Keracunan timah","Porfiria intermiten akut","Kolesistitis","D"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 42 tahun datang ke IGD dengan keluhan nyeri perut kanan atas sejak 3 hari lalu yang memberat. Keluhan disertai demam. Pasien mempunyai riwayat BAB berdarah 2 minggu lalu dan tidak berobat. Pemeriksaan fisik didapatkan TD 120/70 mmHg, HR 94x/menit, RR 21 x/menit, T 38.5C, abdomen: nyeri tekan RUQ(+), hepar teraba membesar, konsistensi kenyal, tepi tumpul. Apakah hasil pemeriksaan USG yang tepat pada kasus ini?","","lesi isoechoic dengan eksternal echoes","lesi hyperechoic dengan internal echoes","lesi hyperechoic dengan eksternal echoes","lesi hypoechoic dengan internal echoes","lesi hypoechoic dengan eksternal echoes","D"
"kedokteran","Komprehensif","","","pmb","Seorang perempuan usia 27 tahun datang ke Poliklinik RS untuk kontrol keluhan rambut rontok. Dikatakan jumlah rambut rontok berkurang namun kulit kepala terasa gatal sejak 2 minggu ini. Sebelumnya, oleh Dokter pasien didiagnosis dengan telogen effluvium dan mendapat terapi minoksidil 2% sejak 1 bulan yang lalu. Pemeriksaan fisik didapatkan TD 121/80 mmHg, HR 80 x/menit, RR 20 x/menit, T 36,6 ̊C, pada scalp ditemukan lesi berupa papulovesikel eritem, multipel, sebagian tersebar, sebagian konfluens, berbatas tegas. Apakah komplikasi terapi yang dialami pasien ini?","","Folikulitis","Dermatitis kontak alergi","Tinea kapitis","Psoriasis","Dermatitis kontak iritan","B"
"kedokteran","Komprehensif","","","pmb","Diantara kejadian berikut ini yang termasuk ke dalam kriteria kejadian luar biasa (KLB) yang paling sesuai adalah...","","Serangan musiman DBD di suatu wilayah","Peningkatan kasus cacar air anak sebanyak 1,5 kali lipat","Peningkatan kasus diare akut dalam laporan 2 periode","Peningkatan nilai case fatality rate kasus malaria sebesar 65%","Jumlah angka kesakitan dalam 1 tahun tidak mengalami penurunan","D"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 48 tahun datang ke poliklinik dengan keluhan luka pada daun telinga kanan. Keluhan muncul 3 bulan yang lalu, awalnya benjolan kecil, lalu sekarang bertambah besar dan muncul luka. Pemeriksaan fisik ditemukan TD 130/80 mmHg, HR 77 x/menit, RR 20 x/menit, T 36,6 ̊C, pada telinga kanan terdapat lesi hiperkeratotik, soliter, batas tidak tegas, sebagian tertutup krusta, dan teraba nyeri. Setelah dilakukan biopsi, didapatkan gambaran horn pearl. Apakah diagnosis pada pasien ini?","","Veruka vulgaris","Keratosis seboroik","Squamous cell carcinoma","Basal cell carcinoma","Nevus melanositik","C"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 21 tahun datang ke Poliklinik dengan keluhan muncul bercak-bercak merah bersisik pada siku dan kulit kepala yang terasa gatal. Bercak sudah muncul sejak 6 bulan belakangan ini, hilang timbul, memberat bila pasien sedang menjalani ujian blok. Pemeriksaan fisik didapatkan TD 120/80 mmHg, HR 75 x/menit, RR 20 x/menit, T 36,6 ̊C, pada siku dan kulit kepala terdapat plak eritem, multipel, tersebar, dengan skuama tebal keperakan, Auspitz sign (+). Hasil biopsi histopatologis menunjukkan adanya parakeratosis. Apakah diagnosis pada pasien ini?","","Tinea corporis","Pityriasis versikolor","Pityriasis rosea","Dermatitis numularis","Psoriasis vulgaris","E"
"kedokteran","Komprehensif","","","pmb","Seorang laki laki usia 42 tahun datang ke poliklinik RS dengan keluhan nyeri dan bengkak pada jempol kaki kanan sejak 3 jam lalu. Pasien mengatakan tidak pernah mengalami keluhan serupa. Pada pemeriksaan fisik didapatkan TD 130/60, HR 84x/menit, RR 20x/menit, T 36,8C, pada digiti I pedis dextra tampak hiperemis. Pemeriksaan lab didapatkan hasil kadar asam urat darah 8.2 mg/dl. Apakah obat yang dihindari pada kondisi pasien tersebut?","","Kolkisin","Allopurinol","Na Diklofenak","Kortikosteroid","Indometasin","B"
"kedokteran","Komprehensif","","","pmb","Seorang pria berusia 47 tahun datang ke IGD dengan keluhan mual dan muntah >5x/hari sejak 2 hari lalu. Keluhan disertai dengan lemas, penurunan nafsu makan, serta BAB cair 4x/hari sejak 2 hari lalu. Pemeriksaan fisik didapatkan TD 100/60 mmHg, HR 88 x/menit, RR 20 x/menit, T 37.2 ̊C, tampak dehidrasi. Pemeriksaan lab didapatkan Na 120 mEq/L, K 5 mEq/L, Cl 102 mEq/L. Apakah diagnosis yang tepat?","","Hipokalemia","Hiperkalemia","Hipernatremia","Hiponatremia","Hipoglikemia","D"
"kedokteran","Komprehensif","","","pmb","Seorang ibu usia 22 tahun hamil 38 minggu datang ke UGD Puskesmas dengan keluhan perut mulas disertai keluarnya lendir darah sejak 12 jam yang lalu. Saat mengejan terjadi perdarahan dari jalan lahir dan pasien kehilangan kesadaran. Pemeriksaan fisik TD 60/palpasi, HR 182 x/menit, RR 28 x/menit, suhu 35.0 C, TFU tidak teraba, DJJ (-). Apakah tatalaksana yang tepat pada pasien ini?","","Histerektomi","Persalinan forseps","Balon kateter intrauteri","Rujuk Rumah Sakit setelah resusitasi","Perineoraphy","D"
"kedokteran","Komprehensif","","","pmb","Seorang wanita usia 65 tahun P6A0 datang ke Puskesmas dengan keluhan timbul benjolan pada lubang kemaluan sejak 1,5 tahun yang lalu. Keluhan benjolan timbul terus menerus. Awalnya hanya muncul saat pasien mengejan. Tidak ada gangguan BAB dan BAK. Pemeriksaan fisik tampak uterus keluar dari introitus vagina. Apakah diagnosis pada pasien ini?","","Inversio Uteri","Rektokele","Prolaps Uteri","Sistokele","Kista Gartner","C"
"kedokteran","Komprehensif","","","pmb","Seorang laki-laki usia 30 tahun datang ke Poliklinik RS dengan keluhan muncul lenting-lenting pada selangkangan sejak 2 hari yang lalu. Keluhan diawali demam dan parestesi. Riwayat keluhan berulang 2 bulan yang lalu. Pemeriksaan fisik didapatkan TD 120/85 mmHg, HR 75 x/menit, RR 20 x/menit, T 38 ̊C, pada area inguinal dan genital terdapat ulkus, eritem, multipel, batas tegas. Hasil tzanck test (+). Apakah etiologi penyakit ini?","","Human herpes virus tipe 7","Streptococcus pyogens","Varicella zoster virus","Herpes simplex virus 2","Haemophylus ducreyi","D"
